,Campaign_Name,Status,Payout,Currency,Date,Customer_city,Customer_Region,Customer_Country,Sub_Id
1115,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-04,State College,Pennsylvania,US,gmg
1116,Walmart Affiliate Program,APPROVED,3.46,USD,2024-02-04,Villa Ridge,Missouri,US,gmg
1117,Walmart Affiliate Program,APPROVED,0.28,USD,2024-02-04,Selma,North Carolina,US,gmg
1118,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-04,Wilmington,North Carolina,US,gmg
1119,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-04,El Paso,Texas,US,gmg
1120,Walmart Affiliate Program,APPROVED,0.75,USD,2024-02-04,New York,New York,US,gmg
1121,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-04,Atlanta,Georgia,US,gmg
1122,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-04,Fort Wayne,Indiana,US,gmg
1123,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-04,Atlanta,Georgia,US,gmg
1124,Walmart Affiliate Program,APPROVED,1.14,USD,2024-02-04,Midwest City,Oklahoma,US,gmg
1125,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-04,State College,Pennsylvania,US,gmg
1126,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-04,Colorado Springs,Colorado,US,gmg
1127,Walmart Affiliate Program,APPROVED,0.33,USD,2024-02-05,Schenectady,New York,US,gmg
1128,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Middletown,Delaware,US,gmg
1129,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1130,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1131,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1132,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1133,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1134,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1135,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1136,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1137,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1138,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1139,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,n/a,n/a,US,gmg
1140,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,n/a,n/a,US,gmg
1141,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,n/a,n/a,US,gmg
1142,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1143,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1144,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1145,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Dallas,Texas,US,gmg
1146,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1147,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1148,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1149,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1150,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1151,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1152,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1153,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1154,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1155,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1156,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1157,Walmart Affiliate Program,APPROVED,0.36,USD,2024-02-04,Orange,California,US,gmg
1158,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1159,NordVPN,APPROVED,32.54,USD,2024-02-04,Uxbridge,Ontario,CA,gmg
1160,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-04,Gainesville,Florida,US,gmg
1161,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1162,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Tallahassee,Florida,US,gmg
1163,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1164,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-05,Richardson,Texas,US,gmg
1165,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1166,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1167,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1168,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1169,Walmart Affiliate Program,APPROVED,0.22,USD,2024-02-05,Warren,Michigan,US,gmg
1170,Namecheap,APPROVED,2.09,USD,2024-02-04,Bangkok,Bangkok,TH,gmg
1171,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-06,Tarpon Springs,Florida,US,gmg
1172,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-06,Columbus,Georgia,US,gmg
1173,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-05,Moorhead,Minnesota,US,gmg
1174,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-05,Albany,New York,US,gmg
1175,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-05,Tacoma,Washington,US,gmg
1176,DHgate,REVERSED,0.00,USD,2024-02-06,Gareoult,Provence-Alpes-Côte d'Azur,FR,gmg
1177,Walmart Affiliate Program,APPROVED,0.81,USD,2024-02-05,Watertown,New York,US,gmg
1178,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-05,London,Kentucky,US,gmg
1179,NordVPN,APPROVED,5.20,USD,2024-02-04,Fayetteville,North Carolina,US,gmg
1180,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-05,Bakersfield,California,US,gmg
1181,Walmart Affiliate Program,APPROVED,1.10,USD,2024-02-06,Navarre,Florida,US,gmg
1182,NordVPN,APPROVED,5.20,USD,2024-02-04,Urbana,Illinois,US,gmg
1183,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-05,Herndon,Virginia,US,gmg
1184,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-05,Biloxi,Mississippi,US,gmg
1185,Walmart Affiliate Program,APPROVED,4.50,USD,2024-02-05,Queens,New York,US,gmg
1186,Walmart Affiliate Program,APPROVED,1.31,USD,2024-02-05,The Bronx,New York,US,gmg
1187,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-05,Spring Hill,Florida,US,gmg
1188,Walmart Affiliate Program,APPROVED,0.50,USD,2024-02-06,Alpena,Michigan,US,gmg
1189,NordVPN,APPROVED,5.20,USD,2024-02-05,Quispamsis,New Brunswick,CA,gmg
1190,Walmart Affiliate Program,APPROVED,1.20,USD,2024-02-05,Columbus,Mississippi,US,gmg
1191,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-05,Romeoville,Illinois,US,gmg
1192,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Uniondale,New York,US,gmg
1193,Walmart Affiliate Program,APPROVED,3.84,USD,2024-02-06,Uniondale,New York,US,gmg
1194,InVideo,APPROVED,0.00,USD,2024-02-05,Riyadh,Riyadh Region,SA,gmg
1195,DigitalOcean,APPROVED,0.00,USD,2024-02-08,Ashburn,Virginia,US,gmg
1196,Walmart Affiliate Program,APPROVED,0.14,USD,2024-02-06,Moncks Corner,South Carolina,US,gmg
1197,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1198,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1199,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1200,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1201,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1202,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1203,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1204,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1205,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1206,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1207,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1208,Walmart Affiliate Program,APPROVED,3.44,USD,2024-02-06,Accokeek,Maryland,US,gmg
1209,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1210,Walmart Affiliate Program,APPROVED,0.60,USD,2024-02-06,Cloquet,Minnesota,US,gmg
1211,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-05,Albany,New York,US,gmg
1212,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1213,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1214,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-05,Gainesville,Florida,US,gmg
1215,DHgate,APPROVED,0.76,USD,2024-02-07,Alamogordo,New Mexico,US,gm
1216,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-06,Brooklyn,New York,US,gmg
1217,Walmart Affiliate Program,APPROVED,0.12,USD,2024-02-06,Portland,Oregon,US,gmg
1218,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-06,Kansas City,Missouri,US,gmg
1219,Walmart Affiliate Program,APPROVED,1.27,USD,2024-02-06,Minneapolis,Minnesota,US,gmg
1220,Walmart Affiliate Program,APPROVED,0.44,USD,2024-02-06,Jeannette,Pennsylvania,US,gmg
1221,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-06,Midwest City,Oklahoma,US,gmg
1222,DHgate,APPROVED,11.05,USD,2024-02-07,Parma,Emilia-Romagna,IT,gmg
1223,Walmart Affiliate Program,APPROVED,1.80,USD,2024-02-06,New City,New York,US,gmg
1224,Walmart Affiliate Program,APPROVED,0.35,USD,2024-02-06,Potsdam,New York,US,gmg
1225,Walmart Affiliate Program,APPROVED,0.03,USD,2024-02-06,Bossier City,Louisiana,US,gmg
1226,NordVPN,APPROVED,23.79,USD,2024-02-05,Enfield,England,GB,gmg
1227,Walmart Affiliate Program,APPROVED,0.56,USD,2024-02-06,St. Petersburg,Florida,US,gmg
1228,Walmart Affiliate Program,APPROVED,2.43,USD,2024-02-06,Gardena,California,US,gmg
1229,Walmart Affiliate Program,APPROVED,0.33,USD,2024-02-06,Athens,Georgia,US,gmg
1230,Walmart Affiliate Program,APPROVED,0.33,USD,2024-02-06,Clemson,South Carolina,US,gmg
1231,Walmart Affiliate Program,APPROVED,3.98,USD,2024-02-06,Colonia,New Jersey,US,gmg
1232,Walmart Affiliate Program,APPROVED,0.78,USD,2024-02-06,Watertown,New York,US,gmg
1233,Walmart Affiliate Program,APPROVED,0.81,USD,2024-02-06,Midlothian,Texas,US,gmg
1234,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1235,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1236,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1237,Walmart Affiliate Program,APPROVED,0.14,USD,2024-02-06,Caledonia,Mississippi,US,gmg
1238,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1239,NordVPN,REVERSED,0.00,USD,2024-02-06,North Ridgeville,Ohio,US,gmg
1240,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1241,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1242,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1243,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1244,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1245,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1246,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1247,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-06,Watertown,New York,US,gmg
1248,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-06,Gainesville,Florida,US,gmg
1249,Walmart Affiliate Program,APPROVED,0.60,USD,2024-02-07,Bakersfield,California,US,gmg
1250,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-08,Mitchell,South Dakota,US,gmg
1251,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-07,Sumter,South Carolina,US,gmg
1252,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-07,Warren,Michigan,US,gmg
1253,NordVPN,APPROVED,32.54,USD,2024-02-06,Brisbane,Queensland,AU,gmg
1254,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-07,Greenville,Texas,US,gmg
1255,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-08,Odessa,Missouri,US,gmg
1256,NordVPN,APPROVED,25.73,USD,2024-02-06,Barneveld,Gelderland,NL,gmg
1257,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-08,State College,Pennsylvania,US,gmg
1258,Walmart Affiliate Program,APPROVED,0.11,USD,2024-02-08,Tacoma,Washington,US,gmg
1259,Walmart Affiliate Program,APPROVED,0.91,USD,2024-02-08,Wilmington,North Carolina,US,gmg
1260,Walmart Affiliate Program,APPROVED,2.40,USD,2024-02-08,New Orleans,Louisiana,US,gmg
1261,Walmart Affiliate Program,APPROVED,0.80,USD,2024-02-07,Denver,Colorado,US,gmg
1262,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-08,Uniontown,Pennsylvania,US,gmg
1263,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-08,London,Kentucky,US,gmg
1264,Walmart Affiliate Program,APPROVED,0.51,USD,2024-02-07,Copperas Cove,Texas,US,gmg
1265,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-07,Fountain Hills,Arizona,US,gmg
1266,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-08,Waterford,Michigan,US,gmg
1267,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-08,Parlin,New Jersey,US,gmg
1268,NordVPN,APPROVED,5.58,USD,2024-02-06,Turin,Piedmont,IT,gmg
1269,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-08,Potsdam,New York,US,gmg
1270,Walmart Affiliate Program,APPROVED,1.67,USD,2024-02-08,Perris,California,US,gmg
1271,DHgate,APPROVED,0.44,USD,2024-02-08,Hamilton,Ontario,CA,gmg
1272,Walmart Affiliate Program,APPROVED,0.39,USD,2024-02-07,Lincoln,Nebraska,US,gmg
1273,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-07,Columbus,Georgia,US,gmg
1274,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-08,Reno,Nevada,US,gmg
1275,InVideo,APPROVED,0.00,USD,2024-02-07,Calgary,Alberta,CA,gmg
1276,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-08,Portland,Oregon,US,gmg
1277,Walmart Affiliate Program,APPROVED,0.06,USD,2024-02-09,Ballwin,Missouri,US,gmg
1278,CASETiFY,APPROVED,8.60,USD,2024-02-07,Kaohsiung City,Kaohsiung,TW,gm_d
1279,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Uniontown,Pennsylvania,US,gmg
1280,Walmart Affiliate Program,APPROVED,0.15,USD,2024-02-09,Cheyenne,Wyoming,US,gmg
1281,Walmart Affiliate Program,APPROVED,0.56,USD,2024-02-09,Renton,Washington,US,gmg
1282,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Sumter,South Carolina,US,gmg
1283,Walmart Affiliate Program,APPROVED,0.16,USD,2024-02-09,Sumter,South Carolina,US,gmg
1284,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Watertown,New York,US,gmg
1285,Walmart Affiliate Program,APPROVED,0.75,USD,2024-02-09,St Louis,Missouri,US,gmg
1286,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Uniontown,Pennsylvania,US,gmg
1287,Walmart Affiliate Program,APPROVED,1.50,USD,2024-02-09,State College,Pennsylvania,US,gmg
1288,Walmart Affiliate Program,APPROVED,1.48,USD,2024-02-09,Mitchell,South Dakota,US,gmg
1289,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Orlando,Florida,US,gmg
1290,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Eagle Mountain,Utah,US,gmg
1291,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Gaylord,Michigan,US,gmg
1292,Walmart Affiliate Program,APPROVED,0.72,USD,2024-02-09,Florence,Arizona,US,gmg
1293,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,El Paso,Texas,US,gmg
1294,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Syracuse,New York,US,gmg
1295,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Nashua,New Hampshire,US,gmg
1296,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Bossier City,Louisiana,US,gmg
1297,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Schertz,Texas,US,gmg
1298,Bubble,APPROVED,0.00,USD,2024-02-07,Wembley,England,GB,gmg
1299,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Perris,California,US,gmg
1300,Walmart Affiliate Program,APPROVED,0.59,USD,2024-02-09,Tucson,Arizona,US,gmg
1301,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Trenton,New Jersey,US,gmg
1302,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Kenner,Louisiana,US,gmg
1303,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Copperas Cove,Texas,US,gmg
1304,Walmart Affiliate Program,APPROVED,4.24,USD,2024-02-09,Oakland,California,US,gmg
1305,CASETiFY,APPROVED,3.60,USD,2024-02-07,Buford,Georgia,US,gm_d
1306,Walmart Affiliate Program,APPROVED,0.16,USD,2024-02-09,Searcy,Arkansas,US,gmg
1307,DHgate,APPROVED,1.20,USD,2024-02-09,Baltimore,Maryland,US,gmg
1308,NordVPN,APPROVED,32.54,USD,2024-02-08,Seattle,Washington,US,gmg
1309,Walmart Affiliate Program,APPROVED,3.98,USD,2024-02-09,Deerfield Beach,Florida,US,gmg
1310,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-09,Deerfield Beach,Florida,US,gmg
1311,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,El Paso,Texas,US,gmg
1312,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-09,Deerfield Beach,Florida,US,gmg
1313,Walmart Affiliate Program,APPROVED,1.56,USD,2024-02-09,n/a,n/a,US,gmg
1314,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Deerfield Beach,Florida,US,gmg
1315,Walmart Affiliate Program,APPROVED,1.20,USD,2024-02-09,Brentwood,California,US,gmg
1316,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Deerfield Beach,Florida,US,gmg
1317,Walmart Affiliate Program,APPROVED,1.20,USD,2024-02-09,Brentwood,California,US,gmg
1318,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-09,Columbus,Georgia,US,gmg
1319,Bubble,APPROVED,0.00,USD,2024-02-08,Lafayette,Louisiana,US,gmg
1320,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,San Francisco,California,US,gmg
1321,Walmart Affiliate Program,APPROVED,0.20,USD,2024-02-09,State College,Pennsylvania,US,gmg
1322,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-09,Gainesville,Florida,US,gmg
1323,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-09,Gainesville,Florida,US,gmg
1324,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-09,Gainesville,Florida,US,gmg
1325,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Columbus,Georgia,US,gmg
1326,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-09,Gainesville,Florida,US,gmg
1327,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Warren,Michigan,US,gmg
1328,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Brandon,Florida,US,gmg
1329,Walmart Affiliate Program,APPROVED,0.53,USD,2024-02-09,Brandon,Florida,US,gmg
1330,Walmart Affiliate Program,APPROVED,0.69,USD,2024-02-09,Bloomington,Illinois,US,gmg
1331,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Bend,Oregon,US,gmg
1332,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Uniontown,Pennsylvania,US,gmg
1333,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Brandon,Florida,US,gmg
1334,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Springfield,Missouri,US,gmg
1335,CASETiFY,APPROVED,7.94,USD,2024-02-08,Miaoli,Miaoli,TW,gm_d
1336,Walmart Affiliate Program,APPROVED,0.32,USD,2024-02-09,Louisville,Kentucky,US,gmg
1337,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Plainfield,Illinois,US,gmg
1338,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,St Louis,Missouri,US,gmg
1339,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Reidsville,North Carolina,US,gmg
1340,Walmart Affiliate Program,APPROVED,4.17,USD,2024-02-09,Kingsville,Texas,US,gmg
1341,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-09,Panama City,Provincia de Panama,PA,gmg
1342,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Brooklyn,New York,US,gmg
1343,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Brooklyn,New York,US,gmg
1344,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Hammond,Louisiana,US,gmg
1345,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Brandon,Florida,US,gmg
1346,Walmart Affiliate Program,APPROVED,0.45,USD,2024-02-09,Pittsburgh,Pennsylvania,US,gmg
1347,Walmart Affiliate Program,APPROVED,2.76,USD,2024-02-09,Milpitas,California,US,gmg
1348,NordVPN,APPROVED,5.20,USD,2024-02-09,Everett,Washington,US,gmg
1349,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Columbus,Georgia,US,gmg
1350,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Syracuse,New York,US,gmg
1351,Walmart Affiliate Program,APPROVED,0.03,USD,2024-02-09,Port Huron,Michigan,US,gmg
1352,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-09,Stone Mountain,Georgia,US,gmg
1353,Walmart Affiliate Program,APPROVED,7.69,USD,2024-02-09,Panama City,Provincia de Panama,PA,gmg
1354,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-09,Frisco,Texas,US,gmg
1355,Walmart Affiliate Program,APPROVED,0.31,USD,2024-02-09,Folsom,California,US,gmg
1356,Skillshare,APPROVED,7.07,USD,2024-02-09,Preston,England,GB,
1357,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-10,San Jose,California,US,gmg
1358,Walmart Affiliate Program,APPROVED,0.14,USD,2024-02-10,Pensacola,Florida,US,gmg
1359,InVideo,APPROVED,0.00,USD,2024-02-09,Belen de Escobar,Buenos Aires,AR,gmg
1360,Walmart Affiliate Program,APPROVED,0.24,USD,2024-02-10,Warren,Michigan,US,gmg
1361,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-10,Kansas City,Missouri,US,gmg
1362,InVideo,APPROVED,0.00,USD,2024-02-09,Belen de Escobar,Buenos Aires,AR,gmg
1363,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-10,Arcadia,California,US,gmg
1364,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-10,Arcadia,California,US,gmg
1365,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-10,St Louis,Missouri,US,gmg
1366,Walmart Affiliate Program,APPROVED,0.10,USD,2024-02-10,Uniontown,Pennsylvania,US,gmg
1367,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-10,Douglasville,Georgia,US,gmg
1368,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-10,Orlando,Florida,US,gmg
1369,InVideo,APPROVED,0.00,USD,2024-02-09,Calgary,Alberta,CA,gmg
1370,Walmart Affiliate Program,APPROVED,0.22,USD,2024-02-10,Las Vegas,Nevada,US,gmg
1371,Walmart Affiliate Program,APPROVED,0.74,USD,2024-02-10,Murrells Inlet,South Carolina,US,gmg
1372,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-10,Albuquerque,New Mexico,US,gmg
1373,DigitalOcean,APPROVED,0.00,USD,2024-02-12,Ashburn,Virginia,US,gmg
1374,Walmart Affiliate Program,APPROVED,0.48,USD,2024-02-10,Orlando,Florida,US,gmg
1375,Walmart Affiliate Program,APPROVED,0.19,USD,2024-02-10,Louisville,Colorado,US,gmg
1376,Walmart Affiliate Program,APPROVED,0.60,USD,2024-02-10,Bakersfield,California,US,gmg
1377,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-10,Albany,New York,US,gmg
1378,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-10,Albany,New York,US,gmg
1379,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-10,Grand Prairie,Texas,US,gmg
1380,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-10,Houston,Texas,US,gmg
1381,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-10,Phoenix,Arizona,US,gmg
1382,Walmart Affiliate Program,APPROVED,0.05,USD,2024-02-10,Columbus,Georgia,US,gmg
1383,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-10,Phoenix,Arizona,US,gmg
1384,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-10,Kansas City,Missouri,US,gmg
1385,NordVPN,APPROVED,5.20,USD,2024-02-10,Toronto,Ontario,CA,gmg
1386,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-10,Peoria,Arizona,US,gmg
1387,Walmart Affiliate Program,APPROVED,0.78,USD,2024-02-10,El Paso,Texas,US,gmg
1388,Walmart Affiliate Program,APPROVED,16.80,USD,2024-02-11,Reno,Nevada,US,gmg
